Source,Target,Weight,Label (currently just name of target doc)
dhq-000074,dhq-000085,2.437726595,dhq-000085
dhq-000074,dhq-000086,3.951921545,dhq-000086
dhq-000074,dhq-000087,2.922104652,dhq-000087
dhq-000074,dhq-000088,3.70849613,dhq-000088
dhq-000074,dhq-000089,3.360721673,dhq-000089
dhq-000074,dhq-000090,1.413470718,dhq-000090
dhq-000074,dhq-000091,4.429779303,dhq-000091
dhq-000074,dhq-000092,4.595045018,dhq-000092
dhq-000074,dhq-000093,4.70471618,dhq-000093
dhq-000074,dhq-000094,4.827635715,dhq-000094
dhq-000074,dhq-000095,2.171203014,dhq-000095
dhq-000074,dhq-000096,4.363622025,dhq-000096
dhq-000074,dhq-000097,4.110611231,dhq-000097
dhq-000074,dhq-000098,4.390526492,dhq-000098
dhq-000074,dhq-000099,3.524711697,dhq-000099
dhq-000074,dhq-000100,2.75165247,dhq-000100
dhq-000074,dhq-000101,4.896890393,dhq-000101
dhq-000074,dhq-000102,2.17832649,dhq-000102
dhq-000074,dhq-000103,3.484867705,dhq-000103
dhq-000074,dhq-000104,4.042392124,dhq-000104
dhq-000074,dhq-000105,3.229092571,dhq-000105
dhq-000074,dhq-000106,3.13844367,dhq-000106
dhq-000074,dhq-000107,1.370328222,dhq-000107
dhq-000074,dhq-000108,4.044544642,dhq-000108
dhq-000074,dhq-000109,2.039271255,dhq-000109
dhq-000074,dhq-000110,1.813817291,dhq-000110
dhq-000075,dhq-000076,4.101357389,dhq-000076
dhq-000075,dhq-000077,2.131847714,dhq-000077
dhq-000075,dhq-000078,3.653373148,dhq-000078
dhq-000075,dhq-000079,3.398178603,dhq-000079
dhq-000075,dhq-000080,1.883470413,dhq-000080
dhq-000075,dhq-000081,3.587593365,dhq-000081
dhq-000075,dhq-000082,5.471073455,dhq-000082
dhq-000075,dhq-000083,1.925582196,dhq-000083
dhq-000075,dhq-000084,1.581057292,dhq-000084
dhq-000075,dhq-000085,2.320141161,dhq-000085
dhq-000075,dhq-000086,1.853037071,dhq-000086
dhq-000075,dhq-000087,4.159559042,dhq-000087
dhq-000075,dhq-000088,2.924102537,dhq-000088
dhq-000075,dhq-000089,4.101626767,dhq-000089
dhq-000075,dhq-000090,4.083274611,dhq-000090
dhq-000075,dhq-000091,4.763781681,dhq-000091
dhq-000075,dhq-000092,4.854889294,dhq-000092
dhq-000075,dhq-000093,4.838070561,dhq-000093
dhq-000075,dhq-000094,5.191994141,dhq-000094
dhq-000075,dhq-000095,1.696724209,dhq-000095
dhq-000075,dhq-000096,4.650310134,dhq-000096
dhq-000075,dhq-000097,4.614405445,dhq-000097
dhq-000075,dhq-000098,4.905112024,dhq-000098
dhq-000075,dhq-000099,4.027170661,dhq-000099
dhq-000075,dhq-000100,3.240284875,dhq-000100
dhq-000075,dhq-000101,5.055196971,dhq-000101
dhq-000075,dhq-000102,3.588661327,dhq-000102
dhq-000075,dhq-000103,3.665265784,dhq-000103
dhq-000075,dhq-000104,3.662200102,dhq-000104
dhq-000075,dhq-000105,4.451364593,dhq-000105
dhq-000075,dhq-000106,3.263948458,dhq-000106
dhq-000075,dhq-000107,2.13015504,dhq-000107
dhq-000075,dhq-000108,3.923003778,dhq-000108
dhq-000075,dhq-000109,2.594307768,dhq-000109
dhq-000075,dhq-000110,3.009468678,dhq-000110
dhq-000076,dhq-000077,3.639154587,dhq-000077
dhq-000076,dhq-000078,1.664092688,dhq-000078
dhq-000076,dhq-000079,1.393587653,dhq-000079
dhq-000076,dhq-000080,2.460043356,dhq-000080
dhq-000076,dhq-000081,4.732885066,dhq-000081
dhq-000076,dhq-000082,6.992842082,dhq-000082
dhq-000076,dhq-000083,4.784776266,dhq-000083
dhq-000076,dhq-000084,4.803337989,dhq-000084
dhq-000076,dhq-000085,3.769537836,dhq-000085
dhq-000076,dhq-000086,5.919739022,dhq-000086
dhq-000076,dhq-000087,2.407664235,dhq-000087
dhq-000076,dhq-000088,5.512259789,dhq-000088
dhq-000076,dhq-000089,4.424212472,dhq-000089
dhq-000076,dhq-000090,1.704250586,dhq-000090
dhq-000076,dhq-000091,6.326680897,dhq-000091
dhq-000076,dhq-000092,6.292752794,dhq-000092
dhq-000076,dhq-000093,6.200827932,dhq-000093
dhq-000076,dhq-000094,6.60618166,dhq-000094
dhq-000076,dhq-000095,3.993012675,dhq-000095
dhq-000076,dhq-000096,6.236482423,dhq-000096
dhq-000076,dhq-000097,5.649163162,dhq-000097
dhq-000076,dhq-000098,4.835431935,dhq-000098
dhq-000076,dhq-000099,3.664301357,dhq-000099
dhq-000076,dhq-000100,4.528729996,dhq-000100
dhq-000076,dhq-000101,5.389234885,dhq-000101
dhq-000076,dhq-000102,2.975121952,dhq-000102
dhq-000076,dhq-000103,4.290395975,dhq-000103
dhq-000076,dhq-000104,5.526631085,dhq-000104
dhq-000076,dhq-000105,5.498415831,dhq-000105
dhq-000076,dhq-000106,4.747861225,dhq-000106
dhq-000076,dhq-000107,2.168268935,dhq-000107
dhq-000076,dhq-000108,5.565891543,dhq-000108
dhq-000076,dhq-000109,2.975877118,dhq-000109
dhq-000076,dhq-000110,2.981692595,dhq-000110
dhq-000077,dhq-000078,1.313270683,dhq-000078
dhq-000077,dhq-000079,1.265425175,dhq-000079
dhq-000077,dhq-000080,1.934580489,dhq-000080
dhq-000077,dhq-000081,4.544897234,dhq-000081
dhq-000077,dhq-000082,5.956502617,dhq-000082
dhq-000077,dhq-000083,2.409859723,dhq-000083
dhq-000077,dhq-000084,0.337164098,dhq-000084
dhq-000077,dhq-000085,1.71993894,dhq-000085
dhq-000077,dhq-000086,2.429587942,dhq-000086
dhq-000077,dhq-000087,3.490868347,dhq-000087
dhq-000077,dhq-000088,3.841979256,dhq-000088
dhq-000077,dhq-000089,3.680004441,dhq-000089
dhq-000077,dhq-000090,3.395861104,dhq-000090
dhq-000077,dhq-000091,4.928680467,dhq-000091
dhq-000077,dhq-000092,6.504168643,dhq-000092
dhq-000077,dhq-000093,6.253643155,dhq-000093
dhq-000077,dhq-000094,6.107027483,dhq-000094
dhq-000077,dhq-000095,1.820351606,dhq-000095
dhq-000077,dhq-000096,6.454427071,dhq-000096
dhq-000077,dhq-000097,5.434088772,dhq-000097
dhq-000077,dhq-000098,6.366155605,dhq-000098
dhq-000077,dhq-000099,3.617182251,dhq-000099
dhq-000077,dhq-000100,3.738266203,dhq-000100
dhq-000077,dhq-000101,6.257770437,dhq-000101
dhq-000077,dhq-000102,2.268521415,dhq-000102
dhq-000077,dhq-000103,4.448612073,dhq-000103
dhq-000077,dhq-000104,4.170527228,dhq-000104
dhq-000077,dhq-000105,4.226323987,dhq-000105
dhq-000077,dhq-000106,2.026569472,dhq-000106
dhq-000077,dhq-000107,1.582859198,dhq-000107
dhq-000077,dhq-000108,3.104277545,dhq-000108
dhq-000077,dhq-000109,2.749298625,dhq-000109
dhq-000077,dhq-000110,2.640024807,dhq-000110
dhq-000078,dhq-000079,0.323971454,dhq-000079
dhq-000078,dhq-000080,2.476206048,dhq-000080
dhq-000078,dhq-000081,3.25079464,dhq-000081
dhq-000078,dhq-000082,5.736923034,dhq-000082
dhq-000078,dhq-000083,3.594157277,dhq-000083
dhq-000078,dhq-000084,2.384341677,dhq-000084
dhq-000078,dhq-000085,2.995873707,dhq-000085
dhq-000078,dhq-000086,4.829670372,dhq-000086
dhq-000078,dhq-000087,3.387796449,dhq-000087
dhq-000078,dhq-000088,2.611593379,dhq-000088
dhq-000078,dhq-000089,3.126777167,dhq-000089
dhq-000078,dhq-000090,3.478778863,dhq-000090
dhq-000078,dhq-000091,3.855786062,dhq-000091
dhq-000078,dhq-000092,6.036518269,dhq-000092
dhq-000078,dhq-000093,5.933802431,dhq-000093
dhq-000078,dhq-000094,5.890106251,dhq-000094
dhq-000078,dhq-000095,3.251395226,dhq-000095
dhq-000078,dhq-000096,5.715424112,dhq-000096
dhq-000078,dhq-000097,5.211562067,dhq-000097
dhq-000078,dhq-000098,5.539583077,dhq-000098
dhq-000078,dhq-000099,4.277809767,dhq-000099
dhq-000078,dhq-000100,4.789663089,dhq-000100
dhq-000078,dhq-000101,5.913011969,dhq-000101
dhq-000078,dhq-000102,4.56241782,dhq-000102
dhq-000078,dhq-000103,4.889287481,dhq-000103
dhq-000078,dhq-000104,4.105752289,dhq-000104
dhq-000078,dhq-000105,3.872618798,dhq-000105
dhq-000078,dhq-000106,4.019239493,dhq-000106
dhq-000078,dhq-000107,1.281621301,dhq-000107
dhq-000078,dhq-000108,5.029166844,dhq-000108
dhq-000078,dhq-000109,3.242399169,dhq-000109
dhq-000078,dhq-000110,4.794937327,dhq-000110
dhq-000079,dhq-000080,2.17138204,dhq-000080
dhq-000079,dhq-000081,4.29806054,dhq-000081
dhq-000079,dhq-000082,6.403114886,dhq-000082
dhq-000079,dhq-000083,3.22825253,dhq-000083
dhq-000079,dhq-000084,2.65687969,dhq-000084
dhq-000079,dhq-000085,3.383910296,dhq-000085
dhq-000079,dhq-000086,4.875429523,dhq-000086
dhq-000079,dhq-000087,3.919116295,dhq-000087
dhq-000079,dhq-000088,4.579075801,dhq-000088
dhq-000079,dhq-000089,3.699595169,dhq-000089
dhq-000079,dhq-000090,3.159695988,dhq-000090
dhq-000079,dhq-000091,5.462631399,dhq-000091
dhq-000079,dhq-000092,6.152420493,dhq-000092
dhq-000079,dhq-000093,6.267455298,dhq-000093
dhq-000079,dhq-000094,6.158096507,dhq-000094
dhq-000079,dhq-000095,3.180113336,dhq-000095
dhq-000079,dhq-000096,6.043705141,dhq-000096
dhq-000079,dhq-000097,5.327319793,dhq-000097
dhq-000079,dhq-000098,5.940520945,dhq-000098
dhq-000079,dhq-000099,5.038885439,dhq-000099
dhq-000079,dhq-000100,4.67262295,dhq-000100
dhq-000079,dhq-000101,6.267075189,dhq-000101
dhq-000079,dhq-000102,4.73499217,dhq-000102
dhq-000079,dhq-000103,5.129583725,dhq-000103
dhq-000079,dhq-000104,5.259699388,dhq-000104
dhq-000079,dhq-000105,4.956823505,dhq-000105
dhq-000079,dhq-000106,4.203543288,dhq-000106
dhq-000079,dhq-000107,1.330922735,dhq-000107
dhq-000079,dhq-000108,5.495577762,dhq-000108
dhq-000079,dhq-000109,3.33445555,dhq-000109
dhq-000079,dhq-000110,4.37535848,dhq-000110
dhq-000080,dhq-000081,4.387700824,dhq-000081
dhq-000080,dhq-000082,5.584222231,dhq-000082
dhq-000080,dhq-000083,2.188273235,dhq-000083
dhq-000080,dhq-000084,1.41543043,dhq-000084
dhq-000080,dhq-000085,2.162176289,dhq-000085
dhq-000080,dhq-000086,2.629173658,dhq-000086
dhq-000080,dhq-000087,3.012764586,dhq-000087
dhq-000080,dhq-000088,3.890411038,dhq-000088
dhq-000080,dhq-000089,3.656707978,dhq-000089
dhq-000080,dhq-000090,0.574004623,dhq-000090
dhq-000080,dhq-000091,2.666078638,dhq-000091
dhq-000080,dhq-000092,5.656170886,dhq-000092
dhq-000080,dhq-000093,6.248742572,dhq-000093
dhq-000080,dhq-000094,5.474196647,dhq-000094
dhq-000080,dhq-000095,1.426020546,dhq-000095
dhq-000080,dhq-000096,5.365254472,dhq-000096
dhq-000080,dhq-000097,4.350449926,dhq-000097
dhq-000080,dhq-000098,3.367555796,dhq-000098
dhq-000080,dhq-000099,2.728636577,dhq-000099
dhq-000080,dhq-000100,3.517355451,dhq-000100
dhq-000080,dhq-000101,3.504169936,dhq-000101
dhq-000080,dhq-000102,1.587658643,dhq-000102
dhq-000080,dhq-000103,3.857745009,dhq-000103
dhq-000080,dhq-000104,4.669126322,dhq-000104
dhq-000080,dhq-000105,4.049576042,dhq-000105
dhq-000080,dhq-000106,1.627772282,dhq-000106
dhq-000080,dhq-000107,2.087023892,dhq-000107
dhq-000080,dhq-000108,5.538102917,dhq-000108
dhq-000080,dhq-000109,1.735982536,dhq-000109
dhq-000080,dhq-000110,2.31984251,dhq-000110
dhq-000081,dhq-000082,7.009022755,dhq-000082
dhq-000081,dhq-000083,5.516996035,dhq-000083
dhq-000081,dhq-000084,4.058023349,dhq-000084
dhq-000081,dhq-000085,3.463672662,dhq-000085
dhq-000081,dhq-000086,5.623254069,dhq-000086
dhq-000081,dhq-000087,3.318598192,dhq-000087
dhq-000081,dhq-000088,5.366565813,dhq-000088
dhq-000081,dhq-000089,5.219651186,dhq-000089
dhq-000081,dhq-000090,4.393055494,dhq-000090
dhq-000081,dhq-000091,6.323834396,dhq-000091
dhq-000081,dhq-000092,6.535501384,dhq-000092
dhq-000081,dhq-000093,6.490074495,dhq-000093
dhq-000081,dhq-000094,5.600811093,dhq-000094
dhq-000081,dhq-000095,3.982835998,dhq-000095
dhq-000081,dhq-000096,4.205420939,dhq-000096
dhq-000081,dhq-000097,5.879513252,dhq-000097
dhq-000081,dhq-000098,5.171534242,dhq-000098
dhq-000081,dhq-000099,5.026169061,dhq-000099
dhq-000081,dhq-000100,5.04752556,dhq-000100
dhq-000081,dhq-000101,6.410632713,dhq-000101
dhq-000081,dhq-000102,5.485034565,dhq-000102
dhq-000081,dhq-000103,5.157085158,dhq-000103
dhq-000081,dhq-000104,5.654113453,dhq-000104
dhq-000081,dhq-000105,2.958180654,dhq-000105
dhq-000081,dhq-000106,4.933929565,dhq-000106
dhq-000081,dhq-000107,3.98379408,dhq-000107
dhq-000081,dhq-000108,2.755861849,dhq-000108
dhq-000081,dhq-000109,4.485763532,dhq-000109
dhq-000081,dhq-000110,4.99951732,dhq-000110
dhq-000082,dhq-000083,6.717479581,dhq-000083
dhq-000082,dhq-000084,5.226658938,dhq-000084
dhq-000082,dhq-000085,4.730058896,dhq-000085
dhq-000082,dhq-000086,6.943791373,dhq-000086
dhq-000082,dhq-000087,5.322810494,dhq-000087
dhq-000082,dhq-000088,4.554806714,dhq-000088
dhq-000082,dhq-000089,5.90281859,dhq-000089
dhq-000082,dhq-000090,6.959413971,dhq-000090
dhq-000082,dhq-000091,5.341976158,dhq-000091
dhq-000082,dhq-000092,7.715657097,dhq-000092
dhq-000082,dhq-000093,7.537617485,dhq-000093
dhq-000082,dhq-000094,7.638417999,dhq-000094
dhq-000082,dhq-000095,5.145664188,dhq-000095
dhq-000082,dhq-000096,7.280600256,dhq-000096
dhq-000082,dhq-000097,6.800919216,dhq-000097
dhq-000082,dhq-000098,7.320076332,dhq-000098
dhq-000082,dhq-000099,5.207004698,dhq-000099
dhq-000082,dhq-000100,6.474981213,dhq-000100
dhq-000082,dhq-000101,7.52351146,dhq-000101
dhq-000082,dhq-000102,5.888667449,dhq-000102
dhq-000082,dhq-000103,6.848696822,dhq-000103
dhq-000082,dhq-000104,6.679522828,dhq-000104
dhq-000082,dhq-000105,6.533576538,dhq-000105
dhq-000082,dhq-000106,5.868128674,dhq-000106
dhq-000082,dhq-000107,5.991188855,dhq-000107
dhq-000082,dhq-000108,6.798806817,dhq-000108
dhq-000082,dhq-000109,5.374006721,dhq-000109
dhq-000082,dhq-000110,6.626048935,dhq-000110
dhq-000083,dhq-000084,2.958489852,dhq-000084
dhq-000083,dhq-000085,3.582455045,dhq-000085
dhq-000083,dhq-000086,0.357573722,dhq-000086
dhq-000083,dhq-000087,5.711286379,dhq-000087
dhq-000083,dhq-000088,5.017473406,dhq-000088
dhq-000083,dhq-000089,5.170966819,dhq-000089
dhq-000083,dhq-000090,5.024969257,dhq-000090
dhq-000083,dhq-000091,5.937534987,dhq-000091
dhq-000083,dhq-000092,6.824345865,dhq-000092
dhq-000083,dhq-000093,6.777524855,dhq-000093
dhq-000083,dhq-000094,6.594850867,dhq-000094
dhq-000083,dhq-000095,2.34548734,dhq-000095
dhq-000083,dhq-000096,6.524546382,dhq-000096
dhq-000083,dhq-000097,5.771010661,dhq-000097
dhq-000083,dhq-000098,6.516134502,dhq-000098
dhq-000083,dhq-000099,5.537227653,dhq-000099
dhq-000083,dhq-000100,5.590404307,dhq-000100
dhq-000083,dhq-000101,6.547766787,dhq-000101
dhq-000083,dhq-000102,5.032779327,dhq-000102
dhq-000083,dhq-000103,5.113530923,dhq-000103
dhq-000083,dhq-000104,5.565150476,dhq-000104
dhq-000083,dhq-000105,5.450702605,dhq-000105
dhq-000083,dhq-000106,4.48172841,dhq-000106
dhq-000083,dhq-000107,4.285081734,dhq-000107
dhq-000083,dhq-000108,5.854847466,dhq-000108
dhq-000083,dhq-000109,4.367750802,dhq-000109
dhq-000083,dhq-000110,4.122828591,dhq-000110
dhq-000084,dhq-000085,1.926838061,dhq-000085
dhq-000084,dhq-000086,2.840857729,dhq-000086
dhq-000084,dhq-000087,4.099492731,dhq-000087
dhq-000084,dhq-000088,1.976118263,dhq-000088
dhq-000084,dhq-000089,3.524520291,dhq-000089
dhq-000084,dhq-000090,3.176247862,dhq-000090
dhq-000084,dhq-000091,2.632386514,dhq-000091
dhq-000084,dhq-000092,5.729969933,dhq-000092
dhq-000084,dhq-000093,5.62220128,dhq-000093
dhq-000084,dhq-000094,5.435999672,dhq-000094
dhq-000084,dhq-000095,1.445613356,dhq-000095
dhq-000084,dhq-000096,5.609527063,dhq-000096
dhq-000084,dhq-000097,4.77528081,dhq-000097
dhq-000084,dhq-000098,5.624834531,dhq-000098
dhq-000084,dhq-000099,4.05447267,dhq-000099
dhq-000084,dhq-000100,3.538548235,dhq-000100
dhq-000084,dhq-000101,5.660967837,dhq-000101
dhq-000084,dhq-000102,3.182048382,dhq-000102
dhq-000084,dhq-000103,4.110988909,dhq-000103
dhq-000084,dhq-000104,3.887009688,dhq-000104
dhq-000084,dhq-000105,3.823604877,dhq-000105
dhq-000084,dhq-000106,1.629227225,dhq-000106
dhq-000084,dhq-000107,1.346595744,dhq-000107
dhq-000084,dhq-000108,4.052851288,dhq-000108
dhq-000084,dhq-000109,2.663113979,dhq-000109
dhq-000084,dhq-000110,2.875237501,dhq-000110
dhq-000085,dhq-000086,3.598526747,dhq-000086
dhq-000085,dhq-000087,1.30470179,dhq-000087
dhq-000085,dhq-000088,2.557993713,dhq-000088
dhq-000085,dhq-000089,1.35749108,dhq-000089
dhq-000085,dhq-000090,3.328448714,dhq-000090
dhq-000085,dhq-000091,3.486501168,dhq-000091
dhq-000085,dhq-000092,4.414565079,dhq-000092
dhq-000085,dhq-000093,4.734002877,dhq-000093
dhq-000085,dhq-000094,4.149872728,dhq-000094
dhq-000085,dhq-000095,1.948989042,dhq-000095
dhq-000085,dhq-000096,4.415905441,dhq-000096
dhq-000085,dhq-000097,3.812434915,dhq-000097
dhq-000085,dhq-000098,3.298010703,dhq-000098
dhq-000085,dhq-000099,1.41535404,dhq-000099
dhq-000085,dhq-000100,2.485178281,dhq-000100
dhq-000085,dhq-000101,3.502119117,dhq-000101
dhq-000085,dhq-000102,1.643902713,dhq-000102
dhq-000085,dhq-000103,2.512100577,dhq-000103
dhq-000085,dhq-000104,2.842095753,dhq-000104
dhq-000085,dhq-000105,3.605604981,dhq-000105
dhq-000085,dhq-000106,1.271857959,dhq-000106
dhq-000085,dhq-000107,2.921050153,dhq-000107
dhq-000085,dhq-000108,0.743757951,dhq-000108
dhq-000085,dhq-000109,1.488015916,dhq-000109
dhq-000085,dhq-000110,2.528902057,dhq-000110
dhq-000086,dhq-000087,5.200533357,dhq-000087
dhq-000086,dhq-000088,5.10140091,dhq-000088
dhq-000086,dhq-000089,5.254263945,dhq-000089
dhq-000086,dhq-000090,5.411132472,dhq-000090
dhq-000086,dhq-000091,6.013475519,dhq-000091
dhq-000086,dhq-000092,6.15479587,dhq-000092
dhq-000086,dhq-000093,6.206671842,dhq-000093
dhq-000086,dhq-000094,6.482447803,dhq-000094
dhq-000086,dhq-000095,1.712075226,dhq-000095
dhq-000086,dhq-000096,4.721897482,dhq-000096
dhq-000086,dhq-000097,5.462451101,dhq-000097
dhq-000086,dhq-000098,6.328721405,dhq-000098
dhq-000086,dhq-000099,4.773511757,dhq-000099
dhq-000086,dhq-000100,4.304922951,dhq-000100
dhq-000086,dhq-000101,6.523315888,dhq-000101
dhq-000086,dhq-000102,5.126464667,dhq-000102
dhq-000086,dhq-000103,4.82579138,dhq-000103
dhq-000086,dhq-000104,4.086363249,dhq-000104
dhq-000086,dhq-000105,4.143000541,dhq-000105
dhq-000086,dhq-000106,3.576287919,dhq-000106
dhq-000086,dhq-000107,4.48216149,dhq-000107
dhq-000086,dhq-000108,5.54942373,dhq-000108
dhq-000086,dhq-000109,3.78162653,dhq-000109
dhq-000086,dhq-000110,2.719252877,dhq-000110
dhq-000087,dhq-000088,2.919425613,dhq-000088
dhq-000087,dhq-000089,3.838238305,dhq-000089
dhq-000087,dhq-000090,4.178616065,dhq-000090
dhq-000087,dhq-000091,3.28379092,dhq-000091
dhq-000087,dhq-000092,4.164656506,dhq-000092
dhq-000087,dhq-000093,5.886588952,dhq-000093
dhq-000087,dhq-000094,2.975094879,dhq-000094
dhq-000087,dhq-000095,2.582047828,dhq-000095
dhq-000087,dhq-000096,4.473994751,dhq-000096
dhq-000087,dhq-000097,2.69624003,dhq-000097
dhq-000087,dhq-000098,2.853298296,dhq-000098
dhq-000087,dhq-000099,0.315208676,dhq-000099
dhq-000087,dhq-000100,2.947124617,dhq-000100
dhq-000087,dhq-000101,3.063804693,dhq-000101
dhq-000087,dhq-000102,1.259500782,dhq-000102
dhq-000087,dhq-000103,2.693661677,dhq-000103
dhq-000087,dhq-000104,3.436153732,dhq-000104
dhq-000087,dhq-000105,4.74059761,dhq-000105
dhq-000087,dhq-000106,2.558378946,dhq-000106
dhq-000087,dhq-000107,4.746326411,dhq-000107
dhq-000087,dhq-000108,1.427287321,dhq-000108
dhq-000087,dhq-000109,1.271205073,dhq-000109
dhq-000087,dhq-000110,2.32797242,dhq-000110
dhq-000088,dhq-000089,4.417993081,dhq-000089
dhq-000088,dhq-000090,5.276985067,dhq-000090
dhq-000088,dhq-000091,4.39375084,dhq-000091
dhq-000088,dhq-000092,5.931410813,dhq-000092
dhq-000088,dhq-000093,4.576856588,dhq-000093
dhq-000088,dhq-000094,4.724116518,dhq-000094
dhq-000088,dhq-000095,3.342196721,dhq-000095
dhq-000088,dhq-000096,5.751168518,dhq-000096
dhq-000088,dhq-000097,5.240741902,dhq-000097
dhq-000088,dhq-000098,4.457817369,dhq-000098
dhq-000088,dhq-000099,2.50991596,dhq-000099
dhq-000088,dhq-000100,4.234054117,dhq-000100
dhq-000088,dhq-000101,5.049283422,dhq-000101
dhq-000088,dhq-000102,4.887608025,dhq-000102
dhq-000088,dhq-000103,5.138952472,dhq-000103
dhq-000088,dhq-000104,3.915656215,dhq-000104
dhq-000088,dhq-000105,4.130026457,dhq-000105
dhq-000088,dhq-000106,2.854267036,dhq-000106
dhq-000088,dhq-000107,3.480732558,dhq-000107
dhq-000088,dhq-000108,3.840779528,dhq-000108
dhq-000088,dhq-000109,3.864617395,dhq-000109
dhq-000088,dhq-000110,4.363013347,dhq-000110
dhq-000089,dhq-000090,5.27001354,dhq-000090
dhq-000089,dhq-000091,5.851420364,dhq-000091
dhq-000089,dhq-000092,5.683242434,dhq-000092
dhq-000089,dhq-000093,6.084475815,dhq-000093
dhq-000089,dhq-000094,4.768823381,dhq-000094
dhq-000089,dhq-000095,3.465778172,dhq-000095
dhq-000089,dhq-000096,5.623565923,dhq-000096
dhq-000089,dhq-000097,4.370950632,dhq-000097
dhq-000089,dhq-000098,4.495640163,dhq-000098
dhq-000089,dhq-000099,3.478421643,dhq-000099
dhq-000089,dhq-000100,3.706462521,dhq-000100
dhq-000089,dhq-000101,4.505980759,dhq-000101
dhq-000089,dhq-000102,4.896087647,dhq-000102
dhq-000089,dhq-000103,5.072111612,dhq-000103
dhq-000089,dhq-000104,4.984401449,dhq-000104
dhq-000089,dhq-000105,5.016254776,dhq-000105
dhq-000089,dhq-000106,4.334413951,dhq-000106
dhq-000089,dhq-000107,4.020470968,dhq-000107
dhq-000089,dhq-000108,3.718105551,dhq-000108
dhq-000089,dhq-000109,3.899282582,dhq-000109
dhq-000089,dhq-000110,4.756307415,dhq-000110
dhq-000090,dhq-000091,6.05157472,dhq-000091
dhq-000090,dhq-000092,6.654041539,dhq-000092
dhq-000090,dhq-000093,6.198904463,dhq-000093
dhq-000090,dhq-000094,6.640186917,dhq-000094
dhq-000090,dhq-000095,3.240197479,dhq-000095
dhq-000090,dhq-000096,6.478119641,dhq-000096
dhq-000090,dhq-000097,5.646560649,dhq-000097
dhq-000090,dhq-000098,6.419059235,dhq-000098
dhq-000090,dhq-000099,4.545348525,dhq-000099
dhq-000090,dhq-000100,4.657564053,dhq-000100
dhq-000090,dhq-000101,6.597880194,dhq-000101
dhq-000090,dhq-000102,2.487162284,dhq-000102
dhq-000090,dhq-000103,3.398507308,dhq-000103
dhq-000090,dhq-000104,5.74916004,dhq-000104
dhq-000090,dhq-000105,5.243777886,dhq-000105
dhq-000090,dhq-000106,4.258294612,dhq-000106
dhq-000090,dhq-000107,2.259610958,dhq-000107
dhq-000090,dhq-000108,5.489624491,dhq-000108
dhq-000090,dhq-000109,3.694525366,dhq-000109
dhq-000090,dhq-000110,2.41103059,dhq-000110
dhq-000091,dhq-000092,5.172939176,dhq-000092
dhq-000091,dhq-000093,6.657063966,dhq-000093
dhq-000091,dhq-000094,6.781432094,dhq-000094
dhq-000091,dhq-000095,3.278510091,dhq-000095
dhq-000091,dhq-000096,4.248410192,dhq-000096
dhq-000091,dhq-000097,5.877145677,dhq-000097
dhq-000091,dhq-000098,6.456998032,dhq-000098
dhq-000091,dhq-000099,4.824190383,dhq-000099
dhq-000091,dhq-000100,2.970690812,dhq-000100
dhq-000091,dhq-000101,5.123660651,dhq-000101
dhq-000091,dhq-000102,5.62551018,dhq-000102
dhq-000091,dhq-000103,3.905468944,dhq-000103
dhq-000091,dhq-000104,4.686012591,dhq-000104
dhq-000091,dhq-000105,4.19410798,dhq-000105
dhq-000091,dhq-000106,5.007646419,dhq-000106
dhq-000091,dhq-000107,4.598516728,dhq-000107
dhq-000091,dhq-000108,6.139638201,dhq-000108
dhq-000091,dhq-000109,2.453595784,dhq-000109
dhq-000091,dhq-000110,2.933864837,dhq-000110
dhq-000092,dhq-000093,0.250702908,dhq-000093
